event_id,match_id,end_number,shot_number,team_code,player_id,player_name,shot_type,turn,accuracy,house_orientation,team1_stones_in_play,team2_stones_in_play,team1_stone1_x,team1_stone1_y,team1_stone1_dist,team1_stone1_angle,team1_stone2_x,team1_stone2_y,team1_stone2_dist,team1_stone2_angle,team1_stone3_x,team1_stone3_y,team1_stone3_dist,team1_stone3_angle,team1_stone4_x,team1_stone4_y,team1_stone4_dist,team1_stone4_angle,team1_stone5_x,team1_stone5_y,team1_stone5_dist,team1_stone5_angle,team1_stone6_x,team1_stone6_y,team1_stone6_dist,team1_stone6_angle,team1_stone7_x,team1_stone7_y,team1_stone7_dist,team1_stone7_angle,team1_stone8_x,team1_stone8_y,team1_stone8_dist,team1_stone8_angle,team2_stone1_x,team2_stone1_y,team2_stone1_dist,team2_stone1_angle,team2_stone2_x,team2_stone2_y,team2_stone2_dist,team2_stone2_angle,team2_stone3_x,team2_stone3_y,team2_stone3_dist,team2_stone3_angle,team2_stone4_x,team2_stone4_y,team2_stone4_dist,team2_stone4_angle,team2_stone5_x,team2_stone5_y,team2_stone5_dist,team2_stone5_angle,team2_stone6_x,team2_stone6_y,team2_stone6_dist,team2_stone6_angle,team2_stone7_x,team2_stone7_y,team2_stone7_dist,team2_stone7_angle,team2_stone8_x,team2_stone8_y,team2_stone8_dist,team2_stone8_angle
1,3,7,5,KOR,17,CHA J,Draw,Clockwise,0,bottom,3,2,0.176,0.073,0.19,22.5,-0.236,0.792,0.826,106.6,0.276,2.001,2.02,82.2,,,,,,,,,,,,,,,,,,,,,0.763,2.766,2.869,74.6,-0.653,3.624,3.682,100.2,,,,,,,,,,,,,,,,,,,,,,,,
1,3,7,6,CAN,4,FORREST I,Hit and Roll,Clockwise,75,bottom,2,3,0.17,0.078,0.188,24.6,0.271,2.011,2.029,82.3,,,,,,,,,,,,,,,,,,,,,,,,,-0.268,0.968,1.005,105.5,0.759,2.778,2.88,74.7,-0.651,3.638,3.696,100.1,,,,,,,,,,,,,,,,,,,,
1,3,7,7,KOR,17,CHA J,Take-out,Counter-clockwise,100,bottom,3,2,0.176,0.078,0.192,23.9,-0.294,1.137,1.175,104.5,0.276,2.009,2.028,82.2,,,,,,,,,,,,,,,,,,,,,0.765,2.774,2.878,74.6,-0.655,3.631,3.689,100.2,,,,,,,,,,,,,,,,,,,,,,,,
1,3,7,8,CAN,4,FORREST I,Raise,Clockwise,0,bottom,3,2,0.238,0.032,0.24,7.5,-0.29,1.136,1.173,104.3,0.273,2.01,2.028,82.3,,,,,,,,,,,,,,,,,,,,,0.762,2.776,2.879,74.6,-0.651,3.634,3.692,100.2,,,,,,,,,,,,,,,,,,,,,,,,
1,3,7,9,KOR,13,NAM BK,Draw,Clockwise,0,bottom,4,2,0.261,0.018,0.262,4.0,-0.294,1.135,1.172,104.5,0.277,2.007,2.026,82.2,0.062,2.587,2.588,88.6,,,,,,,,,,,,,,,,,0.765,2.772,2.876,74.6,-0.655,3.629,3.687,100.2,,,,,,,,,,,,,,,,,,,,,,,,
1,3,7,10,CAN,6,THURSTON J,Clearing Time-out,Clockwise,50,bottom,3,3,0.259,0.018,0.26,4.0,-0.29,1.136,1.173,104.3,0.021,2.161,2.161,89.4,,,,,,,,,,,,,,,,,,,,,-0.527,2.572,2.626,101.6,0.762,2.776,2.879,74.6,-0.651,3.634,3.692,100.2,,,,,,,,,,,,,,,,,,,,
1,3,7,11,KOR,13,NAM BK,Guard,Counter-clockwise,100,bottom,4,3,0.261,0.018,0.262,4.0,-0.294,1.135,1.172,104.5,0.318,1.844,1.871,80.2,0.025,2.158,2.158,89.3,,,,,,,,,,,,,,,,,-0.531,2.569,2.623,101.7,0.765,2.772,2.876,74.6,-0.655,3.629,3.687,100.2,,,,,,,,,,,,,,,,,,,,
1,3,7,12,CAN,6,THURSTON J,Clearing,Clockwise,100,bottom,3,3,0.258,0.021,0.259,4.7,-0.275,1.114,1.148,103.9,-0.6,1.232,1.37,116.0,,,,,,,,,,,,,,,,,,,,,-0.529,2.577,2.631,101.6,0.762,2.78,2.883,74.7,-0.652,3.639,3.697,100.2,,,,,,,,,,,,,,,,,,,,
1,3,7,13,KOR,11,LEE HC,Guard,Clockwise,25,bottom,4,3,0.26,0.022,0.261,4.7,-0.272,1.091,1.124,104.0,-0.598,1.228,1.366,116.0,0.157,4.019,4.022,87.8,,,,,,,,,,,,,,,,,-0.532,2.58,2.634,101.7,0.765,2.779,2.882,74.6,-0.656,3.64,3.698,100.2,,,,,,,,,,,,,,,,,,,,
1,3,7,14,CAN,8,IDESON M,Take-out,Counter-clockwise,0,bottom,4,4,0.258,0.022,0.259,4.8,-0.268,1.092,1.125,103.8,-0.6,1.23,1.368,116.0,-0.45,3.479,3.508,97.4,,,,,,,,,,,,,,,,,1.196,-0.685,1.379,-29.8,-0.528,2.583,2.636,101.6,1.187,2.958,3.187,68.1,-0.652,3.644,3.702,100.1,,,,,,,,,,,,,,,,
1,3,7,15,KOR,11,LEE HC,Guard,Clockwise,50,bottom,5,4,0.26,0.022,0.261,4.7,-0.272,1.091,1.124,104.0,-0.598,1.228,1.366,116.0,0.116,2.144,2.147,86.9,-0.45,3.475,3.504,97.4,,,,,,,,,,,,,1.199,-0.684,1.38,-29.7,-0.532,2.58,2.634,101.7,1.19,2.954,3.185,68.1,-0.656,3.64,3.698,100.2,,,,,,,,,,,,,,,,
1,3,7,16,CAN,8,IDESON M,Take-out,Counter-clockwise,100,bottom,4,5,-0.268,1.092,1.125,103.8,-0.6,1.23,1.368,116.0,0.116,2.147,2.15,86.9,-0.45,3.479,3.508,97.4,,,,,,,,,,,,,,,,,0.567,0.072,0.571,7.3,1.196,-0.685,1.379,-29.8,-0.528,2.583,2.636,101.6,1.187,2.958,3.187,68.1,-0.652,3.644,3.702,100.1,,,,,,,,,,,,
1,3,8,1,CAN,2,JOSEPH C,Front,Clockwise,100,top,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118,2.815,2.818,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,8,2,KOR,9,BANG MJ,Draw,Counter-clockwise,100,top,1,1,-0.792,0.049,0.794,176.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.115,2.817,2.819,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,8,3,CAN,2,JOSEPH C,Front,Clockwise,100,top,1,2,-0.796,0.049,0.798,176.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.206,1.669,1.681,97.0,0.114,2.813,2.815,87.7,,,,,,,,,,,,,,,,,,,,,,,,
1,3,8,4,KOR,9,BANG MJ,Wick / Soft Peeling,Clockwise,0,top,1,2,-0.792,0.049,0.794,176.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.207,1.671,1.684,97.1,0.115,2.817,2.819,87.7,,,,,,,,,,,,,,,,,,,,,,,,
1,3,8,5,CAN,4,FORREST I,Draw,Clockwise,100,top,1,3,-0.796,0.049,0.798,176.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.165,0.083,0.184,153.2,-0.206,1.669,1.681,97.0,0.114,2.813,2.815,87.7,,,,,,,,,,,,,,,,,,,,
1,3,8,6,KOR,17,CHA J,Clearing,Clockwise,100,top,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.157,0.083,0.178,152.2,0.118,2.819,2.821,87.6,,,,,,,,,,,,,,,,,,,,,,,,
1,3,8,7,CAN,4,FORREST I,Draw,Clockwise,75,top,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124,-0.123,0.174,-44.8,-0.16,0.083,0.18,152.7,0.119,2.81,2.813,87.6,,,,,,,,,,,,,,,,,,,,
1,3,8,8,KOR,17,CHA J,Take-out,Clockwise,100,top,1,2,-0.546,0.097,0.555,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124,-0.123,0.175,-44.8,0.119,2.813,2.816,87.6,,,,,,,,,,,,,,,,,,,,,,,,
1,3,8,9,CAN,6,THURSTON J,Draw,Clockwise,100,top,1,3,-0.55,0.096,0.558,170.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114,0.05,0.124,24.0,0.129,-0.179,0.22,-54.2,0.119,2.81,2.813,87.6,,,,,,,,,,,,,,,,,,,,
1,3,8,10,KOR,13,NAM BK,Clearing,Clockwise,25,top,2,2,-0.546,0.097,0.555,170.0,-0.046,2.878,2.879,90.9,,,,,,,,,,,,,,,,,,,,,,,,,0.115,0.051,0.125,23.8,0.128,-0.179,0.22,-54.3,,,,,,,,,,,,,,,,,,,,,,,,
1,3,8,11,CAN,6,THURSTON J,Guard,Counter-clockwise,100,top,2,3,-0.55,0.096,0.558,170.1,-0.05,2.875,2.875,91.0,,,,,,,,,,,,,,,,,,,,,,,,,0.114,0.05,0.124,24.0,0.129,-0.179,0.22,-54.2,0.179,1.994,2.002,84.9,,,,,,,,,,,,,,,,,,,,
1,3,8,12,KOR,13,NAM BK,Clearing,Clockwise,0,top,2,3,-0.546,0.097,0.555,170.0,-0.046,2.878,2.879,90.9,,,,,,,,,,,,,,,,,,,,,,,,,0.115,0.051,0.125,23.8,0.128,-0.179,0.22,-54.3,0.175,1.996,2.004,85.0,,,,,,,,,,,,,,,,,,,,
1,3,8,13,CAN,8,IDESON M,Draw,Clockwise,0,top,2,4,-0.55,0.099,0.559,169.8,-0.05,2.88,2.881,91.0,,,,,,,,,,,,,,,,,,,,,,,,,0.114,0.048,0.123,23.1,0.129,-0.18,0.221,-54.4,0.046,1.35,1.351,88.1,0.179,1.992,2.0,84.9,,,,,,,,,,,,,,,,
1,3,8,14,KOR,11,LEE HC,Draw,Clockwise,50,top,3,4,-0.548,0.105,0.558,169.2,-0.24,1.16,1.185,101.7,-0.048,2.892,2.892,90.9,,,,,,,,,,,,,,,,,,,,,0.114,0.054,0.126,25.5,0.127,-0.175,0.216,-53.9,0.056,1.358,1.359,87.6,0.173,2.001,2.009,85.0,,,,,,,,,,,,,,,,
1,3,8,15,CAN,8,IDESON M,Hit and Roll,Clockwise,100,top,2,5,-0.237,1.159,1.183,101.6,-0.052,2.888,2.889,91.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.056,0.136,0.148,112.4,0.159,0.049,0.167,17.3,0.128,-0.175,0.216,-53.7,0.058,1.357,1.358,87.5,0.178,1.999,2.007,84.9,,,,,,,,,,,,
1,3,8,16,KOR,11,LEE HC,Promotion Take-out,Clockwise,0,top,1,5,-0.047,2.886,2.886,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.053,0.132,0.143,111.7,0.156,0.045,0.162,16.3,0.128,-0.179,0.22,-54.4,0.057,1.354,1.355,87.6,0.174,1.996,2.004,85.0,,,,,,,,,,,,
1,4,1,1,SWE,10,ULANDER K,Draw,Clockwise,100,bottom,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174,-0.12,0.211,-34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,1,2,CHN,1,LI N,Take-out,Clockwise,100,bottom,1,0,0.384,-0.007,0.384,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,1,3,SWE,10,ULANDER K,Take-out,Clockwise,100,bottom,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724,0.048,0.725,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,1,4,CHN,1,LI N,Take-out,Clockwise,100,bottom,1,0,0.682,0.268,0.733,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,1,5,SWE,12,PERSSON R,Take-out,Clockwise,100,bottom,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.543,0.39,0.669,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,1,6,CHN,3,CHEN J,Take-out,Clockwise,100,bottom,1,0,0.513,0.561,0.76,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,1,7,SWE,12,PERSSON R,Take-out,Clockwise,100,bottom,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.433,0.74,0.858,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,1,8,CHN,3,CHEN J,Take-out,Clockwise,100,bottom,1,0,0.523,0.902,1.043,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,1,9,SWE,14,HOLM M,Take-out,Clockwise,100,bottom,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.323,0.674,0.747,115.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,1,10,CHN,5,ZHANG M,Take-out,Clockwise,0,bottom,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.325,0.672,0.746,115.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,1,11,SWE,14,HOLM M,Draw,Clockwise,100,bottom,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.322,0.671,0.744,115.6,0.751,0.056,0.753,4.3,,,,,,,,,,,,,,,,,,,,,,,,
1,4,1,12,CHN,5,ZHANG M,Hit and Roll,Counter-clockwise,75,bottom,1,1,1.112,0.524,1.229,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.928,-0.508,1.058,-28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,1,13,SWE,16,PETERSSON DAHL V,Draw,Counter-clockwise,50,bottom,1,2,1.112,0.523,1.229,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,-0.51,1.061,-28.7,-0.537,-1.101,1.225,-116.0,,,,,,,,,,,,,,,,,,,,,,,,
1,4,1,14,CHN,7,WANG H,Take-out,Clockwise,50,bottom,1,1,1.102,0.527,1.222,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.54,-1.097,1.222,-116.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,1,15,SWE,16,PETERSSON DAHL V,Take-out,Clockwise,0,bottom,1,1,1.1,0.527,1.22,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.546,-1.094,1.222,-116.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,1,16,CHN,7,WANG H,Draw,Clockwise,0,bottom,2,1,1.1,0.528,1.22,25.7,0.03,2.268,2.268,89.3,,,,,,,,,,,,,,,,,,,,,,,,,-0.542,-1.096,1.222,-116.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,2,1,CHN,1,LI N,Draw,Clockwise,100,top,1,0,0.041,0.145,0.15,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,2,2,SWE,10,ULANDER K,Take-out,Clockwise,100,top,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,0.31,0.313,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,2,3,CHN,1,LI N,Take-out,Clockwise,100,top,1,0,-1.087,-0.165,1.099,-171.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,2,4,SWE,10,ULANDER K,Take-out,Counter-clockwise,50,top,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,2,5,CHN,3,CHEN J,Draw,Clockwise,100,top,1,0,-0.184,0.548,0.578,108.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,2,6,SWE,12,PERSSON R,Take-out,Counter-clockwise,0,top,1,0,-0.139,0.479,0.498,106.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,2,7,CHN,3,CHEN J,Guard,Clockwise,25,top,2,0,-0.121,0.47,0.485,104.5,-0.283,1.03,1.068,105.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,2,8,SWE,12,PERSSON R,Double Take-out,Clockwise,50,top,1,1,-0.698,0.231,0.735,161.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.269,1.196,1.226,102.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,2,9,CHN,5,ZHANG M,Hit and Roll,Clockwise,50,top,1,0,-0.698,0.226,0.734,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,2,10,SWE,14,HOLM M,Take-out,Counter-clockwise,0,top,1,0,-0.696,0.226,0.732,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,2,11,CHN,5,ZHANG M,Draw,Clockwise,100,top,2,0,0.59,-0.297,0.661,-26.7,-0.698,0.225,0.733,162.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,2,12,SWE,14,HOLM M,Hit and Roll,Counter-clockwise,75,top,1,1,0.594,-0.298,0.664,-26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.182,0.188,0.262,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,2,13,CHN,7,WANG H,Take-out,Clockwise,100,top,2,0,-0.408,0.222,0.464,151.5,0.591,-0.295,0.661,-26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,2,14,SWE,16,PETERSSON DAHL V,Hit and Roll,Counter-clockwise,75,top,1,1,0.594,-0.296,0.663,-26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.142,0.324,0.354,113.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,2,15,CHN,7,WANG H,Take-out,Clockwise,100,top,2,0,-0.312,0.425,0.527,126.3,0.591,-0.295,0.661,-26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,2,16,SWE,16,PETERSSON DAHL V,Take-out,Counter-clockwise,25,top,1,1,0.589,-0.292,0.657,-26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.637,0.51,0.816,141.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,3,1,CHN,1,LI N,Draw,Clockwise,75,bottom,1,0,0.736,-0.754,1.054,-45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,3,2,SWE,10,ULANDER K,Front,Counter-clockwise,100,bottom,1,1,0.739,-0.755,1.056,-45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.595,1.388,1.51,113.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,3,3,CHN,1,LI N,Draw,Counter-clockwise,75,bottom,2,1,-0.422,-0.563,0.704,-126.8,0.736,-0.754,1.054,-45.7,,,,,,,,,,,,,,,,,,,,,,,,,-0.593,1.385,1.507,113.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,3,4,SWE,10,ULANDER K,Draw,Counter-clockwise,75,bottom,2,2,-0.419,-0.562,0.7,-126.7,0.738,-0.753,1.054,-45.6,,,,,,,,,,,,,,,,,,,,,,,,,-0.318,0.678,0.749,115.1,-0.596,1.389,1.511,113.2,,,,,,,,,,,,,,,,,,,,,,,,
1,4,3,5,CHN,3,CHEN J,Take-out,Counter-clockwise,0,bottom,2,2,-0.282,0.829,0.876,108.8,0.731,-0.743,1.043,-45.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.37,-0.384,0.533,-134.0,-0.595,1.391,1.513,113.1,,,,,,,,,,,,,,,,,,,,,,,,
1,4,3,6,SWE,12,PERSSON R,Guard,Counter-clockwise,100,bottom,2,3,-0.278,0.83,0.875,108.6,0.734,-0.745,1.046,-45.4,,,,,,,,,,,,,,,,,,,,,,,,,-0.369,-0.384,0.533,-133.9,-0.597,1.393,1.516,113.2,-0.141,1.568,1.574,95.2,,,,,,,,,,,,,,,,,,,,
1,4,3,7,CHN,3,CHEN J,Clearing,Clockwise,100,bottom,1,2,-0.288,0.835,0.883,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.376,-0.38,0.534,-134.7,-0.6,1.391,1.515,113.3,,,,,,,,,,,,,,,,,,,,,,,,
1,4,3,8,SWE,12,PERSSON R,Draw,Counter-clockwise,100,bottom,1,3,-0.286,0.838,0.886,108.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.126,0.369,0.39,108.9,-0.377,-0.378,0.534,-134.9,-0.604,1.394,1.52,113.4,,,,,,,,,,,,,,,,,,,,
1,4,3,9,CHN,5,ZHANG M,Promotion Take-out,Clockwise,75,bottom,2,2,-0.164,0.548,0.572,106.7,-0.949,0.712,1.187,143.1,,,,,,,,,,,,,,,,,,,,,,,,,-0.38,-0.382,0.539,-134.9,-0.605,1.392,1.518,113.5,,,,,,,,,,,,,,,,,,,,,,,,
1,4,3,10,SWE,14,HOLM M,Guard,Counter-clockwise,100,bottom,2,3,-0.16,0.547,0.57,106.3,-0.946,0.711,1.184,143.1,,,,,,,,,,,,,,,,,,,,,,,,,-0.379,-0.385,0.54,-134.6,-0.607,1.393,1.519,113.6,-0.185,2.033,2.041,95.2,,,,,,,,,,,,,,,,,,,,
1,4,3,11,CHN,5,ZHANG M,Draw,Counter-clockwise,75,bottom,3,3,-0.168,0.532,0.558,107.5,0.012,0.667,0.667,89.0,-0.949,0.711,1.186,143.2,,,,,,,,,,,,,,,,,,,,,-0.38,-0.384,0.54,-134.7,-0.605,1.391,1.517,113.5,-0.187,2.03,2.039,95.3,,,,,,,,,,,,,,,,,,,,
1,4,3,12,SWE,14,HOLM M,Double Take-out,Counter-clockwise,50,bottom,2,4,-0.169,0.524,0.55,107.9,-0.945,0.716,1.186,142.8,,,,,,,,,,,,,,,,,,,,,,,,,-0.379,-0.378,0.535,-135.0,-0.022,0.83,0.831,91.6,-0.606,1.397,1.523,113.5,-0.185,2.036,2.044,95.2,,,,,,,,,,,,,,,,
1,4,3,13,CHN,7,WANG H,Draw,Counter-clockwise,0,bottom,3,4,-0.173,0.527,0.554,108.2,-0.948,0.714,1.187,143.0,0.338,1.644,1.679,78.4,,,,,,,,,,,,,,,,,,,,,-0.379,-0.376,0.534,-135.2,-0.027,0.828,0.828,91.8,-0.603,1.4,1.524,113.3,-0.187,2.037,2.046,95.2,,,,,,,,,,,,,,,,
1,4,3,14,SWE,16,PETERSSON DAHL V,Draw,Counter-clockwise,0,bottom,3,5,-0.169,0.527,0.554,107.7,-0.945,0.715,1.185,142.9,0.342,1.647,1.682,78.3,,,,,,,,,,,,,,,,,,,,,-0.379,-0.376,0.534,-135.2,-0.023,0.829,0.829,91.6,0.534,1.317,1.421,67.9,-0.606,1.402,1.527,113.4,-0.185,2.04,2.049,95.2,,,,,,,,,,,,
1,4,3,15,CHN,7,WANG H,Hit and Roll,Clockwise,0,bottom,3,5,-0.173,0.527,0.554,108.2,-0.948,0.714,1.187,143.0,0.338,1.644,1.679,78.4,,,,,,,,,,,,,,,,,,,,,-0.379,-0.376,0.534,-135.2,-0.027,0.828,0.828,91.8,0.538,1.315,1.421,67.8,-0.603,1.4,1.524,113.3,-0.187,2.037,2.046,95.2,,,,,,,,,,,,
1,4,3,16,SWE,16,PETERSSON DAHL V,Promotion Take-out,Clockwise,100,bottom,2,5,-0.952,0.712,1.189,143.2,0.332,1.643,1.676,78.6,,,,,,,,,,,,,,,,,,,,,,,,,-0.387,-0.376,0.54,-135.8,-0.027,0.831,0.831,91.9,-0.902,-0.108,0.908,-173.2,0.524,1.314,1.414,68.3,-0.194,2.036,2.045,95.4,,,,,,,,,,,,
1,4,4,1,SWE,10,ULANDER K,Draw,Clockwise,100,top,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,0.838,0.838,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,4,2,CHN,1,LI N,Take-out,Clockwise,100,top,1,0,0.556,0.766,0.946,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,4,3,SWE,10,ULANDER K,Take-out,Clockwise,50,top,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,4,4,CHN,1,LI N,Draw,Clockwise,100,top,1,0,0.647,0.216,0.682,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,4,5,SWE,12,PERSSON R,Take-out,Clockwise,100,top,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,-0.024,0.029,-55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,4,6,CHN,3,CHEN J,Take-out,Counter-clockwise,100,top,1,0,-0.042,0.145,0.151,106.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,4,7,SWE,12,PERSSON R,Take-out,Clockwise,100,top,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.197,0.335,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,4,8,CHN,3,CHEN J,Take-out,Counter-clockwise,0,top,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.385,0.115,0.402,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,4,9,SWE,14,HOLM M,Draw,Counter-clockwise,100,top,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382,0.121,0.401,17.6,-0.573,0.624,0.847,132.6,,,,,,,,,,,,,,,,,,,,,,,,
1,4,4,10,CHN,5,ZHANG M,Hit and Roll,Counter-clockwise,75,top,1,1,-0.977,0.635,1.165,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.378,0.121,0.397,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,4,11,SWE,14,HOLM M,Take-out,Counter-clockwise,50,top,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.387,0.116,0.404,16.7,-1.088,0.767,1.332,144.8,,,,,,,,,,,,,,,,,,,,,,,,
1,4,4,12,CHN,5,ZHANG M,Take-out,Clockwise,100,top,1,1,0.266,0.25,0.365,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.085,0.767,1.329,144.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,4,13,SWE,16,PETERSSON DAHL V,Take-out,Clockwise,100,top,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023,0.259,0.26,95.0,-1.086,0.772,1.333,144.6,,,,,,,,,,,,,,,,,,,,,,,,
1,4,4,14,CHN,7,WANG H,Take-out,Clockwise,100,top,1,1,-0.253,0.315,0.404,128.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.085,0.773,1.332,144.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
