event_id,match_id,end_number,team1_code,team2_code,team1_score_before,team2_score_before,team1_score_this_end,team2_score_this_end,team1_score_after,team2_score_after,hammer_team_code,team1_time_left,team2_time_left
1,69,1,EST,LAT,0,0,0,1,0,1,,23:28,24:01
1,69,2,EST,LAT,0,1,0,1,0,2,,19:50,22:02
1,69,3,EST,LAT,0,2,2,0,2,2,,15:44,18:46
1,69,4,EST,LAT,2,2,0,3,2,5,,11:24,16:18
1,69,5,EST,LAT,2,5,3,0,5,5,,9:02,12:36
1,69,6,EST,LAT,5,5,1,0,6,5,,7:09,10:13
1,69,7,EST,LAT,6,5,0,4,6,9,,5:41,7:52
1,69,8,EST,LAT,6,9,X,X,6,9,,2:26,6:25
1,70,1,USA,EST,0,0,0,2,0,2,,23:05,23:44
1,70,2,USA,EST,0,2,3,0,3,2,,19:06,20:17
1,70,3,USA,EST,3,2,2,0,5,2,,16:27,16:37
1,70,4,USA,EST,5,2,2,0,7,2,,12:55,11:32
1,70,5,USA,EST,7,2,0,1,7,3,,9:50,8:00
1,70,6,USA,EST,7,3,1,0,8,3,,6:01,6:14
1,70,7,USA,EST,8,3,0,1,8,4,,2:51,4:00
1,70,8,USA,EST,8,4,X,X,8,4,,0:50,2:10
1,71,1,KOR,JPN,0,0,1,0,1,0,,23:39,23:02
1,71,2,KOR,JPN,1,0,1,0,2,0,,20:06,19:29
1,71,3,KOR,JPN,2,0,2,0,4,0,,16:02,13:58
1,71,4,KOR,JPN,4,0,2,0,6,0,,13:03,9:57
1,71,5,KOR,JPN,6,0,2,0,8,0,,10:26,7:04
1,71,6,KOR,JPN,8,0,1,0,9,0,,7:24,3:17
1,72,1,LAT,GBR,0,0,1,0,1,0,,23:28,22:42
1,72,2,LAT,GBR,1,0,0,3,1,3,,20:37,19:16
1,72,3,LAT,GBR,1,3,1,0,2,3,,17:12,16:09
1,72,4,LAT,GBR,2,3,0,2,2,5,,14:00,12:26
1,72,5,LAT,GBR,2,5,0,1,2,6,,9:47,9:52
1,72,6,LAT,GBR,2,6,1,0,3,6,,3:44,6:40
1,72,7,LAT,GBR,3,6,1,0,4,6,,2:35,3:02
1,72,8,LAT,GBR,4,6,1,0,5,6,,0:44,0:57
1,73,1,ITA,CHN,0,0,3,0,3,0,,23:40,23:02
1,73,2,ITA,CHN,3,0,0,1,3,1,,21:05,19:08
1,73,3,ITA,CHN,3,1,0,2,3,3,,18:24,17:34
1,73,4,ITA,CHN,3,3,1,0,4,3,,15:31,16:18
1,73,5,ITA,CHN,4,3,2,0,6,3,,13:45,13:36
1,73,6,ITA,CHN,6,3,0,3,6,6,,10:46,11:01
1,73,7,ITA,CHN,6,6,1,0,7,6,,7:32,8:23
1,73,8,ITA,CHN,7,6,0,1,7,7,,3:48,5:16
1,73,9,ITA,CHN,7,7,0,1,7,8,,0:25,2:33
1,74,1,CHN,LAT,0,0,1,0,1,0,,23:02,23:35
1,74,2,CHN,LAT,1,0,2,0,3,0,,20:51,20:37
1,74,3,CHN,LAT,3,0,0,1,3,1,,17:42,16:42
1,74,4,CHN,LAT,3,1,3,0,6,1,,14:34,11:53
1,74,5,CHN,LAT,6,1,0,1,6,2,,10:47,7:05
1,74,6,CHN,LAT,6,2,3,0,9,2,,8:00,5:00
1,74,7,CHN,LAT,9,2,1,0,10,2,,5:42,2:19
1,75,1,EST,ITA,0,0,1,0,1,0,,24:26,23:56
1,75,2,EST,ITA,1,0,0,1,1,1,,21:59,21:52
1,75,3,EST,ITA,1,1,1,0,2,1,,18:01,19:26
1,75,4,EST,ITA,2,1,1,0,3,1,,15:04,15:26
1,75,5,EST,ITA,3,1,1,0,4,1,,12:38,13:02
1,75,6,EST,ITA,4,1,1,0,5,1,,9:25,8:24
1,75,7,EST,ITA,5,1,1,0,6,1,,6:29,5:14
1,75,8,EST,ITA,6,1,0,3,6,4,,3:45,1:50
1,76,1,JPN,USA,0,0,1,0,1,0,,23:11,22:32
1,76,2,JPN,USA,1,0,0,1,1,1,,19:56,19:05
1,76,3,JPN,USA,1,1,2,0,3,1,,16:43,16:24
1,76,4,JPN,USA,3,1,1,0,4,1,,14:05,12:17
1,76,5,JPN,USA,4,1,2,0,6,1,,11:23,8:27
1,76,6,JPN,USA,6,1,0,4,6,5,,7:14,5:20
1,76,7,JPN,USA,6,5,1,0,7,5,,3:28,3:18
1,76,8,JPN,USA,7,5,X,X,7,5,,1:23,1:09
1,77,1,GBR,KOR,0,0,1,0,1,0,,21:53,23:08
1,77,2,GBR,KOR,1,0,0,3,1,3,,19:27,18:44
1,77,3,GBR,KOR,1,3,1,0,2,3,,15:40,15:48
1,77,4,GBR,KOR,2,3,0,5,2,8,,12:44,13:03
1,77,5,GBR,KOR,2,8,0,2,2,10,,8:57,10:45
1,77,6,GBR,KOR,2,10,1,0,3,10,,5:52,8:03
1,77,7,GBR,KOR,3,10,0,4,3,14,,3:17,4:52
1,78,1,ITA,KOR,0,0,1,0,1,0,,23:45,22:58
1,78,2,ITA,KOR,1,0,2,0,3,0,,22:26,19:48
1,78,3,ITA,KOR,3,0,1,0,4,0,,21:27,18:03
1,78,4,ITA,KOR,4,0,0,4,4,4,,18:09,15:43
1,78,5,ITA,KOR,4,4,1,0,5,4,,15:41,14:08
1,78,6,ITA,KOR,5,4,1,0,6,4,,13:12,12:07
1,78,7,ITA,KOR,6,4,1,0,7,4,,11:24,8:49
1,78,8,ITA,KOR,7,4,0,1,7,5,,7:49,6:06
1,79,1,JPN,CHN,0,0,1,0,1,0,,23:26,24:25
1,79,2,JPN,CHN,1,0,1,0,2,0,,21:09,21:42
1,79,3,JPN,CHN,2,0,0,4,2,4,,18:30,18:44
1,79,4,JPN,CHN,2,4,1,0,3,4,,15:46,16:23
1,79,5,JPN,CHN,3,4,0,2,3,6,,12:36,13:35
1,79,6,JPN,CHN,3,6,0,3,3,9,,8:42,11:07
1,79,7,JPN,CHN,3,9,0,1,3,10,,4:32,7:46
1,80,1,GBR,EST,0,0,0,2,0,2,,23:44,23:33
1,80,2,GBR,EST,0,2,2,0,2,2,,21:22,20:15
1,80,3,GBR,EST,2,2,0,2,2,4,,18:56,16:49
1,80,4,GBR,EST,2,4,0,1,2,5,,15:40,13:15
1,80,5,GBR,EST,2,5,2,0,4,5,,12:15,9:48
1,80,6,GBR,EST,4,5,3,0,7,5,,10:12,7:11
1,80,7,GBR,EST,7,5,0,3,7,8,,7:26,3:47
1,80,8,GBR,EST,7,8,0,2,7,10,,0:50,1:12
1,81,1,LAT,USA,0,0,0,1,0,1,,23:35,23:26
1,81,2,LAT,USA,0,1,0,2,0,3,,20:08,21:00
1,81,3,LAT,USA,0,3,4,0,4,3,,18:07,18:18
1,81,4,LAT,USA,4,3,0,3,4,6,,15:00,14:30
1,81,5,LAT,USA,4,6,1,0,5,6,,10:33,12:07
1,81,6,LAT,USA,5,6,1,0,6,6,,8:08,7:57
1,81,7,LAT,USA,6,6,0,1,6,7,,4:27,4:28
1,81,8,LAT,USA,6,7,0,4,6,11,,0:17,0:46
