event_id,match_id,end_number,shot_number,team_code,player_id,player_name,shot_type,turn,accuracy,house_orientation,team1_stones_in_play,team2_stones_in_play,team1_stone1_x,team1_stone1_y,team1_stone1_dist,team1_stone1_angle,team1_stone2_x,team1_stone2_y,team1_stone2_dist,team1_stone2_angle,team1_stone3_x,team1_stone3_y,team1_stone3_dist,team1_stone3_angle,team1_stone4_x,team1_stone4_y,team1_stone4_dist,team1_stone4_angle,team1_stone5_x,team1_stone5_y,team1_stone5_dist,team1_stone5_angle,team1_stone6_x,team1_stone6_y,team1_stone6_dist,team1_stone6_angle,team1_stone7_x,team1_stone7_y,team1_stone7_dist,team1_stone7_angle,team1_stone8_x,team1_stone8_y,team1_stone8_dist,team1_stone8_angle,team2_stone1_x,team2_stone1_y,team2_stone1_dist,team2_stone1_angle,team2_stone2_x,team2_stone2_y,team2_stone2_dist,team2_stone2_angle,team2_stone3_x,team2_stone3_y,team2_stone3_dist,team2_stone3_angle,team2_stone4_x,team2_stone4_y,team2_stone4_dist,team2_stone4_angle,team2_stone5_x,team2_stone5_y,team2_stone5_dist,team2_stone5_angle,team2_stone6_x,team2_stone6_y,team2_stone6_dist,team2_stone6_angle,team2_stone7_x,team2_stone7_y,team2_stone7_dist,team2_stone7_angle,team2_stone8_x,team2_stone8_y,team2_stone8_dist,team2_stone8_angle
1,1,1,11,CHN,5,ZHANG M,Hit and Roll,Clockwise,100,bottom,1,0,-0.46,0.933,1.04,116.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,12,CAN,6,THURSTON J,Take-out,Clockwise,50,bottom,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,13,CHN,7,WANG H,Draw,Clockwise,100,bottom,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,14,CAN,8,IDESON M,Take-out,Clockwise,100,bottom,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049,-1.066,1.067,-92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,15,CHN,7,WANG H,Take-out,Clockwise,50,bottom,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,16,CAN,8,IDESON M,Through,Not considered,,bottom,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,1,CHN,1,LI N,Draw,Clockwise,100,top,1,0,0.09,0.087,0.125,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,2,CAN,2,JOSEPH C,Take-out,Clockwise,100,top,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.795,-0.13,0.805,-9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,3,CHN,1,LI N,Take-out,Clockwise,100,top,1,0,-0.179,-0.531,0.56,-108.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,4,CAN,2,JOSEPH C,Front,Counter-clockwise,0,top,1,1,-0.181,-0.531,0.561,-108.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.879,0.837,1.214,136.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,5,CHN,3,CHEN J,Take-out,Counter-clockwise,50,top,2,0,-0.179,-0.531,0.56,-108.6,-1.326,0.813,1.556,148.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,6,CAN,4,FORREST I,Front,Counter-clockwise,100,top,2,1,-0.181,-0.531,0.561,-108.8,-1.329,0.813,1.558,148.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.823,1.358,1.588,121.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,7,CHN,3,CHEN J,Draw,Counter-clockwise,0,top,3,1,-0.179,-0.536,0.565,-108.4,-0.643,1.268,1.422,116.9,-1.326,0.812,1.555,148.5,,,,,,,,,,,,,,,,,,,,,-0.819,1.353,1.581,121.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,8,CAN,4,FORREST I,Hit and Roll,Clockwise,75,top,2,2,-0.643,1.268,1.422,116.9,-1.329,0.812,1.557,148.6,,,,,,,,,,,,,,,,,,,,,,,,,-0.227,-0.364,0.429,-122.0,-0.822,1.353,1.583,121.3,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,9,CHN,5,ZHANG M,Hit and Roll,Counter-clockwise,75,top,3,1,-0.152,-0.206,0.255,-126.4,-0.643,1.268,1.422,116.9,-1.326,0.812,1.555,148.5,,,,,,,,,,,,,,,,,,,,,-0.819,1.353,1.581,121.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,10,CAN,6,THURSTON J,Hit and Roll,Clockwise,75,top,2,2,-0.643,1.268,1.422,116.9,-1.329,0.812,1.557,148.6,,,,,,,,,,,,,,,,,,,,,,,,,-0.147,-0.027,0.15,-169.8,-0.822,1.353,1.583,121.3,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,11,CHN,5,ZHANG M,Hit and Roll,Counter-clockwise,100,top,3,1,-0.799,-0.132,0.81,-170.6,-0.652,1.268,1.426,117.2,-1.335,0.812,1.563,148.7,,,,,,,,,,,,,,,,,,,,,-0.828,1.353,1.586,121.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,12,CAN,6,THURSTON J,Promotion Take-out,Clockwise,25,top,3,1,-0.79,-0.132,0.801,-170.5,-0.643,1.268,1.422,116.9,-1.329,0.812,1.557,148.6,,,,,,,,,,,,,,,,,,,,,-0.056,1.518,1.519,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,13,CHN,7,WANG H,Draw,Counter-clockwise,75,top,4,1,0.035,0.494,0.495,85.9,-0.799,-0.126,0.809,-171.1,-0.652,1.277,1.434,117.0,-1.335,0.813,1.563,148.7,,,,,,,,,,,,,,,,,-0.062,1.527,1.528,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,14,CAN,8,IDESON M,Promotion Take-out,Counter-clockwise,50,top,3,1,-0.79,-0.126,0.8,-171.0,-0.643,1.277,1.429,116.7,-1.329,0.813,1.558,148.5,,,,,,,,,,,,,,,,,,,,,-0.879,1.368,1.627,122.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,15,CHN,7,WANG H,Draw,Counter-clockwise,75,top,4,1,-0.456,-0.33,0.563,-144.0,-0.799,-0.126,0.809,-171.1,-0.652,1.277,1.434,117.0,-1.335,0.813,1.563,148.7,,,,,,,,,,,,,,,,,-0.888,1.368,1.631,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,16,CAN,8,IDESON M,Draw,Counter-clockwise,100,top,4,2,-0.453,-0.33,0.561,-143.9,-0.79,-0.126,0.8,-171.0,-0.643,1.277,1.429,116.7,-1.329,0.813,1.558,148.5,,,,,,,,,,,,,,,,,-0.098,-0.006,0.098,-176.4,-0.879,1.368,1.627,122.7,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3,1,CAN,2,JOSEPH C,Front,Clockwise,100,bottom,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058,2.567,2.568,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3,2,CHN,1,LI N,Draw,Clockwise,75,bottom,1,1,0.069,-0.768,0.771,-84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051,2.558,2.559,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3,3,CAN,2,JOSEPH C,Draw,Clockwise,75,bottom,1,2,0.062,-0.768,0.771,-85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116,-0.174,0.209,-56.3,-0.058,2.558,2.559,91.3,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3,4,CHN,1,LI N,Take-out,Counter-clockwise,50,bottom,1,1,0.069,-0.768,0.771,-84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051,2.558,2.559,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3,5,CAN,4,FORREST I,Draw,Clockwise,100,bottom,1,2,0.062,-0.768,0.771,-85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058,0.12,0.134,115.7,-0.058,2.558,2.559,91.3,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3,6,CHN,3,CHEN J,Clearing,Counter-clockwise,50,bottom,2,1,0.078,-0.768,0.772,-84.2,-0.112,2.71,2.712,92.4,,,,,,,,,,,,,,,,,,,,,,,,,0.897,-0.196,0.918,-12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3,7,CAN,4,FORREST I,Take-out,Counter-clockwise,100,bottom,1,2,-0.116,2.714,2.717,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,-0.598,0.602,-83.2,0.897,-0.188,0.917,-11.8,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3,8,CHN,3,CHEN J,Take-out,Counter-clockwise,100,bottom,2,1,-0.228,-0.571,0.615,-111.7,-0.112,2.714,2.716,92.4,,,,,,,,,,,,,,,,,,,,,,,,,0.897,-0.188,0.917,-11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3,9,CAN,6,THURSTON J,Take-out,Clockwise,100,bottom,1,2,-0.125,2.705,2.708,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.888,-0.196,0.91,-12.5,-0.795,-0.672,1.041,-139.8,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3,10,CHN,5,ZHANG M,Take-out,Clockwise,50,bottom,1,1,-0.129,2.705,2.708,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.795,-0.672,1.041,-139.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3,11,CAN,6,THURSTON J,Draw,Clockwise,0,bottom,1,1,-0.134,2.705,2.709,92.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.804,-0.672,1.048,-140.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3,12,CHN,5,ZHANG M,Take-out,Counter-clockwise,100,bottom,2,0,-0.763,-0.509,0.918,-146.3,-0.138,2.705,2.709,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3,13,CAN,8,IDESON M,Take-out,Counter-clockwise,100,bottom,1,1,-0.134,2.71,2.713,92.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.082,-0.424,1.162,-158.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3,14,CHN,7,WANG H,Take-out,Counter-clockwise,100,bottom,2,0,-1.04,-0.259,1.072,-166.0,-0.138,2.71,2.713,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3,15,CAN,8,IDESON M,Take-out,Counter-clockwise,100,bottom,1,1,-0.125,2.71,2.713,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,-0.848,0.848,-88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,3,16,CHN,7,WANG H,Clearing,Counter-clockwise,50,bottom,2,0,0.013,-0.66,0.66,-88.8,-0.121,2.719,2.721,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,4,1,CHN,1,LI N,Draw,Clockwise,100,top,1,0,0.054,0.268,0.273,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,4,2,CAN,2,JOSEPH C,Take-out,Clockwise,100,top,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.527,0.103,0.537,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,4,3,CHN,1,LI N,Take-out,Clockwise,100,top,1,0,0.356,-0.183,0.4,-27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,4,4,CAN,2,JOSEPH C,Take-out,Clockwise,100,top,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.573,-0.157,0.594,-15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,4,5,CHN,3,CHEN J,Take-out,Clockwise,50,top,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,4,6,CAN,4,FORREST I,Front,Counter-clockwise,75,top,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.714,3.225,3.303,102.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,4,7,CHN,3,CHEN J,Draw,Counter-clockwise,0,top,1,1,-0.665,1.107,1.292,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.707,3.223,3.299,102.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,4,8,CAN,4,FORREST I,Draw,Counter-clockwise,0,top,1,2,-0.665,1.107,1.292,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.436,1.728,1.782,104.2,-0.714,3.223,3.301,102.5,,,,,,,,,,,,,,,,,,,,,,,,
1,1,4,9,CHN,5,ZHANG M,Draw,Counter-clockwise,75,top,2,2,-0.478,-0.603,0.769,-128.4,-0.665,1.107,1.292,121.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.433,1.728,1.781,104.1,-0.707,3.223,3.299,102.4,,,,,,,,,,,,,,,,,,,,,,,,
1,1,4,10,CAN,6,THURSTON J,Draw,Counter-clockwise,50,top,2,3,-0.489,-0.619,0.789,-128.3,-0.665,1.098,1.284,121.2,,,,,,,,,,,,,,,,,,,,,,,,,-0.328,-1.076,1.125,-107.0,-0.436,1.719,1.773,104.2,-0.714,3.214,3.292,102.5,,,,,,,,,,,,,,,,,,,,
1,1,4,11,CHN,5,ZHANG M,Draw,Counter-clockwise,100,top,3,3,-0.456,0.266,0.528,149.7,-0.509,-0.625,0.806,-129.1,-0.674,1.098,1.289,121.5,,,,,,,,,,,,,,,,,,,,,-0.331,-1.076,1.126,-107.1,-0.442,1.719,1.775,104.4,-0.716,3.214,3.292,102.6,,,,,,,,,,,,,,,,,,,,
1,1,4,12,CAN,6,THURSTON J,Promotion Take-out,Clockwise,100,top,2,4,0.152,-0.793,0.807,-79.1,-0.665,1.089,1.276,121.4,,,,,,,,,,,,,,,,,,,,,,,,,-0.504,0.411,0.65,140.9,-0.328,-1.085,1.133,-106.8,-0.473,1.866,1.925,104.2,-0.714,3.205,3.283,102.6,,,,,,,,,,,,,,,,
1,1,4,13,CHN,7,WANG H,Draw,Counter-clockwise,75,top,3,4,-0.331,0.616,0.699,118.2,0.16,-0.787,0.804,-78.5,-0.665,1.096,1.282,121.3,,,,,,,,,,,,,,,,,,,,,-0.504,0.411,0.65,140.8,-0.322,-1.085,1.131,-106.5,-0.466,1.875,1.932,104.0,-0.707,3.207,3.284,102.4,,,,,,,,,,,,,,,,
1,1,4,14,CAN,8,IDESON M,Take-out,Clockwise,100,top,2,5,-0.339,0.625,0.711,118.5,-0.665,1.105,1.29,121.1,,,,,,,,,,,,,,,,,,,,,,,,,-0.504,0.42,0.656,140.2,0.022,-0.665,0.666,-88.1,-0.328,-1.076,1.125,-107.0,-0.473,1.884,1.942,104.1,-0.714,3.216,3.294,102.5,,,,,,,,,,,,
1,1,4,15,CHN,7,WANG H,Hit and Roll,Counter-clockwise,50,top,2,4,-0.331,0.625,0.707,117.9,-0.665,1.105,1.29,121.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.504,0.42,0.656,140.2,-0.322,-1.076,1.123,-106.6,-0.466,1.884,1.94,103.9,-0.707,3.216,3.293,102.4,,,,,,,,,,,,,,,,
1,1,4,16,CAN,8,IDESON M,Draw,Counter-clockwise,0,top,2,5,-0.339,0.625,0.711,118.5,-0.665,1.105,1.29,121.1,,,,,,,,,,,,,,,,,,,,,,,,,-0.504,0.42,0.656,140.2,-0.328,-1.076,1.125,-107.0,0.0,1.495,1.495,90.0,-0.473,1.884,1.942,104.1,-0.714,3.216,3.294,102.5,,,,,,,,,,,,
1,1,5,1,CAN,2,JOSEPH C,Front,Clockwise,0,bottom,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,1.235,1.235,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,5,2,CHN,1,LI N,Hit and Roll,Clockwise,100,bottom,1,0,0.638,1.125,1.293,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,5,3,CAN,2,JOSEPH C,Front,Clockwise,100,bottom,1,1,0.638,1.125,1.293,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.054,1.832,1.833,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,5,4,CHN,1,LI N,Draw,Clockwise,100,bottom,2,1,0.056,0.036,0.067,32.4,0.638,1.125,1.293,60.4,,,,,,,,,,,,,,,,,,,,,,,,,-0.045,1.832,1.833,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,5,5,CAN,4,FORREST I,Draw,Clockwise,75,bottom,2,2,0.054,0.036,0.064,33.7,0.638,1.125,1.293,60.4,,,,,,,,,,,,,,,,,,,,,,,,,-0.12,0.674,0.685,100.1,-0.054,1.832,1.833,91.7,,,,,,,,,,,,,,,,,,,,,,,,
1,1,5,6,CHN,3,CHEN J,Draw,Counter-clockwise,0,bottom,3,2,0.056,0.036,0.067,32.4,0.638,1.125,1.293,60.4,0.192,2.393,2.401,85.4,,,,,,,,,,,,,,,,,,,,,-0.116,0.674,0.684,99.8,-0.045,1.832,1.833,91.4,,,,,,,,,,,,,,,,,,,,,,,,
1,1,5,7,CAN,4,FORREST I,Draw,Counter-clockwise,0,bottom,3,3,0.054,0.036,0.064,33.6,0.638,1.116,1.286,60.2,0.188,2.384,2.391,85.5,,,,,,,,,,,,,,,,,,,,,-0.12,0.674,0.684,100.1,-0.054,1.83,1.831,91.7,0.415,2.268,2.306,79.6,,,,,,,,,,,,,,,,,,,,
1,1,5,8,CHN,3,CHEN J,Raise,Counter-clockwise,50,bottom,4,3,0.056,0.044,0.071,38.5,0.681,0.71,0.984,46.2,0.638,1.308,1.455,64.0,0.192,2.393,2.401,85.4,,,,,,,,,,,,,,,,,-0.116,0.683,0.693,99.6,-0.045,1.839,1.84,91.4,0.415,2.277,2.315,79.7,,,,,,,,,,,,,,,,,,,,
1,1,5,9,CAN,6,THURSTON J,Draw,Clockwise,0,bottom,4,3,0.062,0.044,0.077,35.4,0.688,0.71,0.988,45.9,0.647,1.308,1.459,63.7,0.196,2.393,2.401,85.3,,,,,,,,,,,,,,,,,-0.111,0.683,0.692,99.2,-0.045,1.839,1.84,91.4,0.424,2.277,2.316,79.4,,,,,,,,,,,,,,,,,,,,
1,1,5,10,CHN,5,ZHANG M,Raise,Counter-clockwise,0,bottom,4,3,0.056,0.044,0.071,38.5,0.676,0.71,0.98,46.4,0.638,1.308,1.455,64.0,0.192,2.393,2.401,85.4,,,,,,,,,,,,,,,,,-0.116,0.683,0.693,99.6,-0.045,1.839,1.84,91.4,0.415,2.277,2.315,79.7,,,,,,,,,,,,,,,,,,,,
1,1,5,11,CAN,6,THURSTON J,Draw,Clockwise,0,bottom,4,4,0.062,0.044,0.077,35.4,0.683,0.71,0.985,46.1,0.647,1.308,1.459,63.7,0.196,2.393,2.401,85.3,,,,,,,,,,,,,,,,,-0.111,0.683,0.692,99.2,-0.045,1.839,1.84,91.4,-0.161,2.254,2.26,94.1,0.424,2.277,2.316,79.4,,,,,,,,,,,,,,,,
1,1,5,12,CHN,5,ZHANG M,Raise,Counter-clockwise,50,bottom,5,4,0.065,0.053,0.084,39.5,0.701,0.612,0.93,41.1,0.679,0.906,1.132,53.2,0.57,1.473,1.58,68.8,0.201,2.402,2.41,85.2,,,,,,,,,,,,,-0.107,0.692,0.7,98.8,-0.036,1.848,1.848,91.1,-0.152,2.263,2.268,93.8,0.424,2.286,2.325,79.5,,,,,,,,,,,,,,,,
1,1,5,13,CAN,8,IDESON M,Draw,Clockwise,0,bottom,5,5,0.062,0.045,0.077,35.5,0.697,0.608,0.925,41.1,0.679,0.902,1.129,53.0,0.567,1.467,1.572,68.9,0.196,2.402,2.41,85.3,,,,,,,,,,,,,-0.111,0.683,0.692,99.2,-0.045,1.841,1.842,91.4,-0.54,1.826,1.904,106.5,-0.161,2.263,2.269,94.1,0.424,2.286,2.325,79.5,,,,,,,,,,,,
1,1,5,14,CHN,7,WANG H,Draw,Clockwise,75,bottom,6,5,0.065,0.045,0.079,34.4,-0.728,0.063,0.73,175.1,0.701,0.608,0.928,41.0,0.679,0.902,1.129,53.0,0.57,1.466,1.573,68.8,0.201,2.402,2.41,85.2,,,,,,,,,-0.107,0.683,0.691,98.9,-0.036,1.841,1.841,91.1,-0.531,1.826,1.902,106.2,-0.152,2.263,2.268,93.8,0.424,2.286,2.325,79.5,,,,,,,,,,,,
1,1,5,15,CAN,8,IDESON M,Guard,Clockwise,100,bottom,6,6,0.062,0.045,0.077,35.5,-0.735,0.063,0.738,175.1,0.697,0.608,0.925,41.1,0.679,0.902,1.129,53.0,0.567,1.467,1.572,68.9,0.089,2.188,2.19,87.7,,,,,,,,,-0.111,0.683,0.692,99.2,-0.045,1.841,1.842,91.4,-0.54,1.826,1.904,106.5,-0.161,2.263,2.269,94.1,0.424,2.286,2.325,79.5,0.536,2.429,2.487,77.6,,,,,,,,
1,1,5,16,CHN,7,WANG H,Draw,Clockwise,0,bottom,7,6,0.047,0.045,0.065,43.4,-0.732,0.254,0.775,160.8,-0.772,-0.417,0.878,-151.6,0.683,0.608,0.915,41.7,0.661,0.902,1.118,53.8,0.552,1.466,1.567,69.4,0.08,2.188,2.189,87.9,,,,,-0.125,0.683,0.694,100.4,-0.054,1.841,1.842,91.7,-0.549,1.826,1.907,106.7,-0.17,2.263,2.27,94.3,0.406,2.286,2.322,79.9,0.518,2.429,2.483,78.0,,,,,,,,
1,1,6,1,CHN,1,LI N,Draw,Clockwise,100,top,1,0,0.098,0.212,0.233,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,6,2,CAN,2,JOSEPH C,Take-out,Clockwise,100,top,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134,0.384,0.406,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,6,3,CHN,1,LI N,Take-out,Clockwise,100,top,1,0,0.246,0.5,0.557,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,6,4,CAN,2,JOSEPH C,Front,Counter-clockwise,100,top,1,1,0.241,0.5,0.555,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.79,1.456,1.657,118.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,6,5,CHN,3,CHEN J,Draw,Counter-clockwise,75,top,2,1,0.246,0.5,0.557,63.8,-0.466,-0.321,0.566,-145.4,,,,,,,,,,,,,,,,,,,,,,,,,-0.79,1.456,1.656,118.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
