event_id,match_id,end_number,team1_code,team2_code,team1_score_before,team2_score_before,team1_score_this_end,team2_score_this_end,team1_score_after,team2_score_after,hammer_team_code,team1_time_left,team2_time_left
1,39,2,CHN,SUI,0,0,0,1,0,1,SUI,32:19,32:31
1,39,3,CHN,SUI,0,1,1,0,1,1,CHN,27:10,27:34
1,39,4,CHN,SUI,1,1,1,0,2,1,SUI,23:27,23:12
1,39,5,CHN,SUI,2,1,0,2,2,3,SUI,18:28,18:31
1,39,6,CHN,SUI,2,3,1,0,3,3,CHN,14:47,14:30
1,39,7,CHN,SUI,3,3,0,3,3,6,SUI,9:44,11:39
1,39,8,CHN,SUI,3,6,0,1,3,7,CHN,6:21,9:17
1,39,9,CHN,SUI,3,7,2,0,5,7,CHN,3:35,5:12
1,39,10,CHN,SUI,5,7,X,X,5,7,,1:39,2:30
1,40,1,USA,CAN,0,0,0,0,0,0,CAN,35:37,35:27
1,40,2,USA,CAN,0,0,0,2,0,2,CAN,32:33,32:20
1,40,3,USA,CAN,0,2,1,0,1,2,USA,27:07,28:23
1,40,4,USA,CAN,1,2,1,0,2,2,CAN,24:01,22:50
1,40,5,USA,CAN,2,2,0,1,2,3,CAN,20:41,19:21
1,40,6,USA,CAN,2,3,4,0,6,3,USA,15:00,15:37
1,40,7,USA,CAN,6,3,0,2,6,5,CAN,10:11,11:13
1,40,8,USA,CAN,6,5,1,0,7,5,USA,7:31,8:15
1,40,9,USA,CAN,7,5,0,3,7,8,CAN,3:32,4:48
1,40,10,USA,CAN,7,8,2,0,9,8,USA,0:20,1:20
1,41,1,GBR,KOR,0,0,0,0,0,0,KOR,35:29,36:28
1,41,2,GBR,KOR,0,0,0,2,0,2,KOR,32:30,33:38
1,41,3,GBR,KOR,0,2,2,0,2,2,GBR,27:25,29:26
1,41,4,GBR,KOR,2,2,0,1,2,3,KOR,23:33,23:59
1,41,5,GBR,KOR,2,3,1,0,3,3,GBR,19:49,19:45
1,41,6,GBR,KOR,3,3,0,3,3,6,KOR,15:33,14:40
1,41,7,GBR,KOR,3,6,0,1,3,7,GBR,11:35,10:53
1,41,8,GBR,KOR,3,7,0,2,3,9,GBR,6:21,7:24
1,42,1,CHN,GBR,0,0,0,0,0,0,GBR,35:41,35:02
1,42,2,CHN,GBR,0,0,0,0,0,0,GBR,32:36,30:47
1,42,3,CHN,GBR,0,0,0,2,0,2,GBR,28:16,26:48
1,42,4,CHN,GBR,0,2,2,0,2,2,CHN,24:53,22:30
1,42,5,CHN,GBR,2,2,0,0,2,2,GBR,21:16,19:12
1,42,6,CHN,GBR,2,2,0,1,2,3,GBR,17:59,15:53
1,42,7,CHN,GBR,2,3,2,0,4,3,CHN,14:38,12:09
1,42,8,CHN,GBR,4,3,2,0,6,3,GBR,10:57,7:19
1,42,9,CHN,GBR,6,3,0,1,6,4,GBR,5:30,3:15
1,42,10,CHN,GBR,6,4,1,0,7,4,CHN,2:01,0:55
1,43,1,ITA,KOR,0,0,0,0,0,0,KOR,36:23,36:07
1,43,2,ITA,KOR,0,0,0,1,0,1,KOR,33:15,32:41
1,43,3,ITA,KOR,0,1,0,1,0,2,ITA,28:30,29:00
1,43,4,ITA,KOR,0,2,0,1,0,3,ITA,24:06,26:00
1,43,5,ITA,KOR,0,3,1,0,1,3,ITA,18:30,19:04
1,43,6,ITA,KOR,1,3,0,4,1,7,KOR,13:08,15:17
1,43,7,ITA,KOR,1,7,1,0,2,7,ITA,6:23,11:01
1,44,1,DEN,JPN,0,0,0,1,0,1,DEN,34:30,33:59
1,44,2,DEN,JPN,0,1,2,0,2,1,DEN,32:00,30:40
1,44,3,DEN,JPN,2,1,1,0,3,1,JPN,28:50,26:42
1,44,4,DEN,JPN,3,1,1,0,4,1,JPN,23:21,22:06
1,44,5,DEN,JPN,4,1,0,2,4,3,JPN,19:45,17:41
1,44,6,DEN,JPN,4,3,2,0,6,3,DEN,16:29,14:03
1,44,7,DEN,JPN,6,3,0,2,6,5,JPN,13:11,9:56
1,44,8,DEN,JPN,6,5,0,1,6,6,DEN,9:15,6:44
1,44,9,DEN,JPN,6,6,1,0,7,6,DEN,6:57,4:27
1,44,10,DEN,JPN,7,6,0,1,7,7,JPN,3:54,0:17
1,44,11,DEN,JPN,7,7,3,0,10,7,DEN,1:55,0:33
1,45,1,SWE,USA,0,0,0,0,0,0,SWE,36:14,36:17
1,45,2,SWE,USA,0,0,1,0,1,0,SWE,33:01,33:19
1,45,3,SWE,USA,1,0,0,1,1,1,USA,30:29,30:19
1,45,4,SWE,USA,1,1,0,1,1,2,SWE,26:13,25:35
1,45,5,SWE,USA,1,2,2,0,3,2,SWE,21:22,18:38
1,45,6,SWE,USA,3,2,1,0,4,2,USA,17:26,15:36
1,45,7,SWE,USA,4,2,0,2,4,4,USA,11:46,11:38
1,45,8,SWE,USA,4,4,1,0,5,4,SWE,6:58,7:33
1,45,9,SWE,USA,5,4,1,0,6,4,USA,4:00,2:30
1,45,10,SWE,USA,6,4,3,0,9,4,USA,0:15,0:31
1,46,1,KOR,USA,0,0,0,0,0,0,KOR,36:42,36:21
1,46,2,KOR,USA,0,0,1,0,1,0,KOR,33:00,33:38
1,46,3,KOR,USA,1,0,1,0,2,0,USA,28:59,29:38
1,46,4,KOR,USA,2,0,0,2,2,2,USA,25:41,26:40
1,46,5,KOR,USA,2,2,0,0,2,2,KOR,23:14,24:18
1,46,6,KOR,USA,2,2,0,1,2,3,KOR,19:01,20:35
1,46,7,KOR,USA,2,3,0,2,2,5,KOR,15:32,16:36
1,46,8,KOR,USA,2,5,2,0,4,5,KOR,11:09,12:21
1,46,9,KOR,USA,4,5,0,1,4,6,USA,5:37,6:50
1,46,10,KOR,USA,4,6,0,2,4,8,KOR,0:17,0:58
1,47,1,JPN,SWE,0,0,0,0,0,0,SWE,36:42,35:44
1,47,2,JPN,SWE,0,0,0,1,0,1,SWE,32:15,31:50
1,47,3,JPN,SWE,0,1,1,0,1,1,JPN,27:17,28:06
1,47,4,JPN,SWE,1,1,0,3,1,4,SWE,24:03,23:07
1,47,5,JPN,SWE,1,4,0,1,1,5,JPN,20:15,19:27
1,47,6,JPN,SWE,1,5,2,0,3,5,JPN,16:27,15:07
1,47,7,JPN,SWE,3,5,0,2,3,7,SWE,12:53,11:14
1,47,8,JPN,SWE,3,7,1,0,4,7,JPN,7:00,7:04
1,47,9,JPN,SWE,4,7,0,1,4,8,SWE,3:59,3:22
1,48,1,ITA,SUI,0,0,1,0,1,0,ITA,35:15,34:55
1,48,2,ITA,SUI,1,0,0,2,1,2,SUI,32:34,31:26
1,48,3,ITA,SUI,1,2,0,0,1,2,ITA,30:31,29:45
1,48,4,ITA,SUI,1,2,1,0,2,2,ITA,25:36,26:23
1,48,5,ITA,SUI,2,2,0,2,2,4,SUI,20:35,19:52
1,48,6,ITA,SUI,2,4,1,0,3,4,ITA,17:01,16:22
1,48,7,ITA,SUI,3,4,0,2,3,6,SUI,13:33,12:59
1,48,8,ITA,SUI,3,6,0,1,3,7,ITA,7:44,8:06
1,48,9,ITA,SUI,3,7,1,0,4,7,ITA,3:39,5:20
1,49,1,CAN,DEN,0,0,2,0,2,0,CAN,34:47,35:38
1,49,2,CAN,DEN,2,0,0,2,2,2,DEN,31:35,32:59
1,49,3,CAN,DEN,2,2,0,1,2,3,CAN,26:58,28:40
1,49,4,CAN,DEN,2,3,1,0,3,3,CAN,22:54,25:44
1,49,5,CAN,DEN,3,3,4,0,7,3,DEN,19:42,19:41
1,49,6,CAN,DEN,7,3,0,1,7,4,DEN,16:14,16:16
1,49,7,CAN,DEN,7,4,3,0,10,4,CAN,13:01,11:49
1,50,1,GBR,CAN,0,0,0,1,0,1,CAN,34:00,33:56
1,50,2,GBR,CAN,0,1,2,0,2,1,GBR,31:04,30:10
1,50,3,GBR,CAN,2,1,0,2,2,3,CAN,28:03,25:59
1,50,4,GBR,CAN,2,3,1,0,3,3,GBR,25:20,22:29
1,50,5,GBR,CAN,3,3,0,1,3,4,CAN,21:43,18:40
1,50,6,GBR,CAN,3,4,2,0,5,4,GBR,15:59,14:15
1,50,7,GBR,CAN,5,4,0,1,5,5,CAN,12:48,11:04
1,50,8,GBR,CAN,5,5,1,0,6,5,GBR,8:57,7:16
1,50,9,GBR,CAN,6,5,0,3,6,8,CAN,4:23,3:49
1,50,10,GBR,CAN,6,8,0,1,6,9,GBR,0:16,0:08
1,51,1,NOR,SUI,0,0,0,0,0,0,SUI,35:21,35:35
1,51,2,NOR,SUI,0,0,0,3,0,3,SUI,32:07,31:52
1,51,3,NOR,SUI,0,3,0,1,0,4,NOR,27:56,27:57
1,51,4,NOR,SUI,0,4,0,0,0,4,NOR,25:21,24:56
1,51,5,NOR,SUI,0,4,1,0,1,4,NOR,20:33,19:01
1,51,6,NOR,SUI,1,4,0,0,1,4,SUI,18:22,17:23
1,51,7,NOR,SUI,1,4,0,0,1,4,SUI,13:52,15:07
1,51,8,NOR,SUI,1,4,0,2,1,6,SUI,11:00,10:47
1,51,9,NOR,SUI,1,6,0,3,1,9,NOR,4:47,6:38
1,52,1,GBR,SUI,0,0,0,0,0,0,SUI,34:50,35:22
1,52,2,GBR,SUI,0,0,0,2,0,2,SUI,31:35,32:10
1,52,3,GBR,SUI,0,2,2,0,2,2,GBR,28:44,29:08
1,52,4,GBR,SUI,2,2,0,2,2,4,SUI,26:12,25:35
1,52,5,GBR,SUI,2,4,1,0,3,4,GBR,22:38,21:01
1,52,6,GBR,SUI,3,4,1,0,4,4,SUI,19:51,16:00
1,52,7,GBR,SUI,4,4,0,1,4,5,SUI,15:03,11:30
1,52,8,GBR,SUI,4,5,2,0,6,5,GBR,9:38,8:48
1,52,9,GBR,SUI,6,5,0,0,6,5,SUI,5:10,6:29
1,52,10,GBR,SUI,6,5,2,0,8,5,SUI,0:22,0:24
1,53,1,NOR,CAN,0,0,0,0,0,0,CAN,36:48,36:30
1,53,2,NOR,CAN,0,0,0,1,0,1,CAN,33:41,31:53
1,53,3,NOR,CAN,0,1,0,1,0,2,NOR,31:18,29:09
1,53,4,NOR,CAN,0,2,1,0,1,2,NOR,28:11,25:00
1,53,5,NOR,CAN,1,2,0,0,1,2,CAN,26:02,22:05
1,53,6,NOR,CAN,1,2,0,1,1,3,CAN,21:59,18:05
1,53,7,NOR,CAN,1,3,0,0,1,3,NOR,19:48,14:42
1,53,8,NOR,CAN,1,3,1,0,2,3,NOR,15:20,8:29
1,53,9,NOR,CAN,2,3,0,1,2,4,CAN,7:49,3:12
1,53,10,NOR,CAN,2,4,2,0,4,4,NOR,1:55,0:09
1,53,11,NOR,CAN,4,4,0,1,4,5,,0:21,2:12
1,54,1,SWE,CZE,0,0,0,1,0,1,CZE,33:57,33:34
1,54,2,SWE,CZE,0,1,1,0,1,1,SWE,30:13,29:34
1,54,3,SWE,CZE,1,1,0,2,1,3,CZE,27:34,26:15
1,54,4,SWE,CZE,1,3,0,2,1,5,SWE,25:02,22:38
1,54,5,SWE,CZE,1,5,1,0,2,5,SWE,22:17,19:28
1,54,6,SWE,CZE,2,5,2,0,4,5,CZE,17:40,14:48
1,54,7,SWE,CZE,4,5,0,2,4,7,CZE,13:36,10:45
1,54,8,SWE,CZE,4,7,0,3,4,10,SWE,7:16,7:31
1,55,1,ITA,SUI,0,0,0,2,0,2,SUI,33:56,35:49
1,55,2,ITA,SUI,0,2,0,0,0,2,ITA,32:00,34:24
1,55,3,ITA,SUI,0,2,0,1,0,3,ITA,27:34,30:51
1,55,4,ITA,SUI,0,3,1,0,1,3,ITA,24:42,28:41
1,55,5,ITA,SUI,1,3,0,1,1,4,SUI,21:02,25:32
1,55,6,ITA,SUI,1,4,2,0,3,4,ITA,16:49,22:10
1,55,7,ITA,SUI,3,4,0,3,3,7,SUI,14:25,17:55
1,55,8,ITA,SUI,3,7,2,0,5,7,ITA,10:35,14:29
1,55,9,ITA,SUI,5,7,0,2,5,9,SUI,7:52,12:20
1,56,1,CHN,GER,0,0,0,1,0,1,CHN,35:23,35:22
1,56,2,CHN,GER,0,1,1,0,1,1,CHN,31:56,32:06
1,56,3,CHN,GER,1,1,0,2,1,3,GER,28:03,28:45
1,56,4,CHN,GER,1,3,0,0,1,3,CHN,25:14,26:12
1,56,5,CHN,GER,1,3,1,0,2,3,CHN,20:31,20:30
1,56,6,CHN,GER,2,3,0,1,2,4,GER,17:45,16:45
1,56,7,CHN,GER,2,4,1,0,3,4,CHN,11:15,11:40
1,56,8,CHN,GER,3,4,0,1,3,5,GER,9:04,10:21
1,56,9,CHN,GER,3,5,1,0,4,5,CHN,5:05,4:50
1,56,10,CHN,GER,4,5,0,1,4,6,GER,0:16,1:58
1,57,1,NOR,CAN,0,0,3,0,3,0,NOR,34:09,34:58
1,57,2,NOR,CAN,3,0,0,1,3,1,CAN,31:35,31:17
1,57,3,NOR,CAN,3,1,2,0,5,1,NOR,28:10,27:35
1,57,4,NOR,CAN,5,1,0,1,5,2,CAN,24:20,24:05
1,57,5,NOR,CAN,5,2,2,0,7,2,NOR,21:00,20:51
1,57,6,NOR,CAN,7,2,0,3,7,5,CAN,16:32,14:54
1,57,7,NOR,CAN,7,5,0,1,7,6,NOR,13:59,11:55
1,57,8,NOR,CAN,7,6,1,0,8,6,NOR,11:31,9:52
1,57,9,NOR,CAN,8,6,0,0,8,6,CAN,9:16,6:31
1,57,10,NOR,CAN,8,6,X,X,8,6,,5:31,4:03
1,58,1,ITA,CAN,0,0,0,0,0,0,ITA,35:43,35:55
1,58,2,ITA,CAN,0,0,1,0,1,0,ITA,32:02,31:58
1,58,3,ITA,CAN,1,0,2,0,3,0,CAN,27:59,28:16
1,58,4,ITA,CAN,3,0,0,2,3,2,CAN,24:30,23:56
1,58,5,ITA,CAN,3,2,0,1,3,3,ITA,22:11,22:18
1,58,6,ITA,CAN,3,3,0,4,3,7,ITA,16:17,17:23
1,58,7,ITA,CAN,3,7,0,1,3,8,ITA,14:08,12:59
1,59,1,CHN,CZE,0,0,0,2,0,2,CZE,35:34,35:12
1,59,2,CHN,CZE,0,2,0,1,0,3,CHN,31:08,30:54
1,59,3,CHN,CZE,0,3,2,0,2,3,CHN,27:31,26:48
1,59,4,CHN,CZE,2,3,0,2,2,5,CZE,23:33,22:16
1,59,5,CHN,CZE,2,5,2,0,4,5,CHN,20:21,19:20
1,59,6,CHN,CZE,4,5,0,2,4,7,CZE,17:27,16:10
1,59,7,CHN,CZE,4,7,1,0,5,7,CHN,12:00,12:06
1,59,8,CHN,CZE,5,7,0,2,5,9,CZE,7:16,8:04
1,59,9,CHN,CZE,5,9,0,1,5,10,CHN,3:30,5:19
1,60,1,NOR,SUI,0,0,0,2,0,2,SUI,34:29,35:14
1,60,2,NOR,SUI,0,2,1,0,1,2,NOR,28:25,30:04
1,60,3,NOR,SUI,1,2,0,1,1,3,SUI,24:51,26:09
1,60,4,NOR,SUI,1,3,2,0,3,3,NOR,21:04,23:47
1,60,5,NOR,SUI,3,3,0,2,3,5,SUI,18:46,21:23
1,60,6,NOR,SUI,3,5,0,1,3,6,NOR,14:25,17:31
1,60,7,NOR,SUI,3,6,1,0,4,6,NOR,10:41,13:21
1,60,8,NOR,SUI,4,6,0,4,4,10,SUI,7:14,10:34
1,61,1,USA,GBR,0,0,0,1,0,1,USA,33:48,33:15
1,61,2,USA,GBR,0,1,0,1,0,2,USA,31:32,30:19
1,61,3,USA,GBR,0,2,0,4,0,6,USA,29:09,27:29
1,61,4,USA,GBR,0,6,0,0,0,6,USA,26:40,25:16
1,61,5,USA,GBR,0,6,2,0,2,6,USA,23:13,19:53
1,61,6,USA,GBR,2,6,0,3,2,9,GBR,20:26,16:03
1,62,1,GER,SUI,0,0,0,2,0,2,SUI,34:59,35:27
1,62,2,GER,SUI,0,2,0,0,0,2,GER,32:55,34:22
1,62,3,GER,SUI,0,2,1,0,1,2,GER,29:37,30:04
1,62,4,GER,SUI,1,2,0,2,1,4,SUI,26:00,23:36
1,62,5,GER,SUI,1,4,1,0,2,4,GER,23:05,20:23
1,62,6,GER,SUI,2,4,0,3,2,7,SUI,20:03,16:11
1,62,7,GER,SUI,2,7,0,1,2,8,GER,15:50,11:51
1,62,8,GER,SUI,2,8,2,0,4,8,GER,13:15,9:45
1,63,1,USA,ITA,0,0,1,0,1,0,USA,36:03,35:53
1,63,2,USA,ITA,1,0,0,2,1,2,ITA,32:51,32:08
1,63,3,USA,ITA,1,2,1,0,2,2,USA,30:21,29:34
1,63,4,USA,ITA,2,2,0,0,2,2,ITA,27:43,26:24
1,63,5,USA,ITA,2,2,0,0,2,2,ITA,24:40,22:24
1,63,6,USA,ITA,2,2,0,3,2,5,ITA,21:56,18:52
1,63,7,USA,ITA,2,5,2,0,4,5,USA,19:17,15:23
1,63,8,USA,ITA,4,5,0,2,4,7,ITA,16:00,11:38
1,63,9,USA,ITA,4,7,1,0,5,7,USA,11:14,8:04
1,63,10,USA,ITA,5,7,0,1,5,8,ITA,7:05,5:28
1,64,1,CAN,GBR,0,0,2,0,2,0,CAN,34:29,35:11
1,64,2,CAN,GBR,2,0,0,1,2,1,GBR,29:49,31:08
1,64,3,CAN,GBR,2,1,1,0,3,1,CAN,25:51,28:09
1,64,4,CAN,GBR,3,1,0,2,3,3,GBR,21:11,22:54
1,64,5,CAN,GBR,3,3,1,0,4,3,CAN,17:28,20:10
1,64,6,CAN,GBR,4,3,0,2,4,5,GBR,14:13,15:54
1,64,7,CAN,GBR,4,5,3,0,7,5,CAN,10:54,12:04
1,64,8,CAN,GBR,7,5,1,0,8,5,GBR,7:01,8:18
1,64,9,CAN,GBR,8,5,1,0,9,5,GBR,3:07,2:32
1,65,1,SWE,NOR,0,0,0,1,0,1,SWE,34:45,35:07
1,65,2,SWE,NOR,0,1,2,0,2,1,SWE,32:37,32:28
1,65,3,SWE,NOR,2,1,0,0,2,1,NOR,29:36,29:48
1,65,4,SWE,NOR,2,1,2,0,4,1,NOR,24:43,26:23
1,65,5,SWE,NOR,4,1,0,0,4,1,NOR,22:13,23:30
1,65,6,SWE,NOR,4,1,1,0,5,1,NOR,15:57,18:00
1,65,7,SWE,NOR,5,1,0,2,5,3,NOR,12:30,15:03
1,65,8,SWE,NOR,5,3,2,0,7,3,SWE,10:50,10:49
1,65,9,SWE,NOR,7,3,0,1,7,4,NOR,8:49,8:21
1,66,1,SUI,SWE,0,0,2,0,2,0,SUI,34:57,35:32
1,66,2,SUI,SWE,2,0,2,0,4,0,SWE,32:09,30:29
1,66,3,SUI,SWE,4,0,0,1,4,1,SWE,29:05,27:50
1,66,4,SUI,SWE,4,1,0,0,4,1,SUI,26:22,24:14
1,66,5,SUI,SWE,4,1,2,0,6,1,SUI,22:44,18:14
1,66,6,SUI,SWE,6,1,0,3,6,4,SWE,18:44,14:00
1,66,7,SUI,SWE,6,4,3,0,9,4,SUI,14:52,11:20
1,67,1,USA,CHN,0,0,0,0,0,0,USA,35:46,35:34
1,67,2,USA,CHN,0,0,1,0,1,0,USA,30:42,31:10
1,67,3,USA,CHN,1,0,0,1,1,1,CHN,27:13,27:17
1,67,4,USA,CHN,1,1,1,0,2,1,USA,22:34,22:47
1,67,5,USA,CHN,2,1,0,0,2,1,CHN,18:59,19:12
1,67,6,USA,CHN,2,1,0,1,2,2,CHN,14:33,15:18
1,67,7,USA,CHN,2,2,0,0,2,2,USA,12:56,12:48
1,67,8,USA,CHN,2,2,0,3,2,5,USA,8:40,8:33
1,67,9,USA,CHN,2,5,3,0,5,5,USA,4:36,4:58
1,67,10,USA,CHN,5,5,0,3,5,8,CHN,0:59,1:25
1,68,1,CZE,GER,0,0,0,2,0,2,GER,34:18,35:02
1,68,2,CZE,GER,0,2,1,0,1,2,CZE,29:36,32:10
1,68,3,CZE,GER,1,2,0,1,1,3,GER,26:26,28:44
1,68,4,CZE,GER,1,3,1,0,2,3,CZE,21:45,24:51
1,68,5,CZE,GER,2,3,0,1,2,4,GER,17:25,18:22
1,68,6,CZE,GER,2,4,0,1,2,5,CZE,13:19,14:50
1,68,7,CZE,GER,2,5,3,0,5,5,CZE,9:37,11:56
1,68,8,CZE,GER,5,5,1,0,6,5,GER,6:15,6:46
1,68,9,CZE,GER,6,5,0,2,6,7,GER,3:12,1:36
1,68,10,CZE,GER,6,7,3,0,9,7,CZE,0:03,0:12
1,69,1,GBR,NOR,0,0,0,0,0,0,GBR,35:32,35:47
1,69,2,GBR,NOR,0,0,0,0,0,0,GBR,34:09,34:12
1,69,3,GBR,NOR,0,0,0,1,0,1,GBR,31:18,30:50
1,69,4,GBR,NOR,0,1,2,0,2,1,GBR,28:19,26:50
1,69,5,GBR,NOR,2,1,0,1,2,2,NOR,25:56,23:49
1,69,6,GBR,NOR,2,2,2,0,4,2,GBR,21:38,19:50
1,69,7,GBR,NOR,4,2,0,2,4,4,NOR,16:13,15:58
1,69,8,GBR,NOR,4,4,0,2,4,6,GBR,13:53,12:36
1,69,9,GBR,NOR,4,6,2,0,6,6,GBR,10:15,8:53
1,69,10,GBR,NOR,6,6,0,1,6,7,NOR,1:41,4:30
1,70,1,CZE,CAN,0,0,0,1,0,1,CAN,34:36,34:15
1,70,2,CZE,CAN,0,1,0,1,0,2,CZE,30:24,29:02
1,70,3,CZE,CAN,0,2,0,1,0,3,CZE,26:41,26:41
1,70,4,CZE,CAN,0,3,0,1,0,4,CZE,20:49,21:09
1,70,5,CZE,CAN,0,4,1,0,1,4,CZE,16:00,17:18
1,70,6,CZE,CAN,1,4,0,3,1,7,CAN,12:32,13:55
1,70,7,CZE,CAN,1,7,1,0,2,7,CZE,8:41,9:12
1,70,8,CZE,CAN,2,7,0,1,2,8,CAN,5:20,6:36
1,71,1,SWE,GER,0,0,0,0,0,0,SWE,36:56,36:38
1,71,2,SWE,GER,0,0,1,0,1,0,SWE,34:30,34:14
1,71,3,SWE,GER,1,0,0,2,1,2,GER,29:30,29:32
1,71,4,SWE,GER,1,2,1,0,2,2,SWE,26:02,26:13
1,71,5,SWE,GER,2,2,0,1,2,3,GER,21:14,21:18
1,71,6,SWE,GER,2,3,0,1,2,4,SWE,16:44,16:07
1,71,7,SWE,GER,2,4,1,0,3,4,SWE,10:46,11:25
1,71,8,SWE,GER,3,4,0,1,3,5,GER,6:40,7:19
1,71,9,SWE,GER,3,5,0,1,3,6,SWE,2:07,3:12
1,71,10,SWE,GER,3,6,0,1,3,7,SWE,0:05,0:28
1,72,1,ITA,CHN,0,0,0,1,0,1,ITA,35:29,35:30
1,72,2,ITA,CHN,0,1,0,2,0,3,ITA,32:59,32:45
1,72,3,ITA,CHN,0,3,0,1,0,4,ITA,29:56,27:53
1,72,4,ITA,CHN,0,4,2,0,2,4,ITA,26:04,25:07
1,72,5,ITA,CHN,2,4,0,4,2,8,CHN,23:23,20:56
1,72,6,ITA,CHN,2,8,2,0,4,8,ITA,20:19,18:17
1,72,7,ITA,CHN,4,8,0,3,4,11,CHN,16:50,13:44
1,73,1,CHN,CAN,0,0,0,0,0,0,CAN,36:57,36:27
1,73,2,CHN,CAN,0,0,0,0,0,0,CAN,33:12,31:24
1,73,3,CHN,CAN,0,0,0,1,0,1,CAN,30:11,27:18
1,73,4,CHN,CAN,0,1,0,1,0,2,CHN,26:08,24:04
1,73,5,CHN,CAN,0,2,2,0,2,2,CHN,22:38,19:59
1,73,6,CHN,CAN,2,2,0,2,2,4,CAN,17:13,13:32
1,73,7,CHN,CAN,2,4,0,0,2,4,CHN,14:00,10:49
1,73,8,CHN,CAN,2,4,0,2,2,6,CHN,8:44,6:19
1,73,9,CHN,CAN,2,6,1,0,3,6,CHN,5:33,3:01
1,74,1,NOR,USA,0,0,0,1,0,1,USA,35:33,35:44
1,74,2,NOR,USA,0,1,0,2,0,3,NOR,31:17,32:28
1,74,3,NOR,USA,0,3,0,2,0,5,NOR,27:31,28:12
1,74,4,NOR,USA,0,5,1,0,1,5,NOR,23:42,24:09
1,74,5,NOR,USA,1,5,2,0,3,5,USA,21:17,21:05
1,74,6,NOR,USA,3,5,0,2,3,7,USA,16:50,17:59
1,74,7,NOR,USA,3,7,2,0,5,7,NOR,10:59,13:00
1,74,8,NOR,USA,5,7,0,1,5,8,USA,7:50,10:35
1,74,9,NOR,USA,5,8,3,0,8,8,NOR,4:26,6:27
1,74,10,NOR,USA,8,8,0,2,8,10,USA,0:05,2:19
1,75,1,ITA,CZE,0,0,3,0,3,0,ITA,35:08,35:02
1,75,2,ITA,CZE,3,0,0,2,3,2,CZE,32:14,31:03
1,75,3,ITA,CZE,3,2,2,0,5,2,ITA,28:43,26:31
1,75,4,ITA,CZE,5,2,1,0,6,2,CZE,26:07,22:40
1,75,5,ITA,CZE,6,2,0,1,6,3,CZE,20:45,18:41
1,75,6,ITA,CZE,6,3,1,0,7,3,ITA,16:35,13:58
1,75,7,ITA,CZE,7,3,0,2,7,5,CZE,13:12,10:48
1,75,8,ITA,CZE,7,5,2,0,9,5,ITA,9:17,7:53
1,75,9,ITA,CZE,9,5,1,0,10,5,CZE,6:50,2:43
1,76,1,GBR,SUI,0,0,0,1,0,1,SUI,35:21,35:24
1,76,2,GBR,SUI,0,1,1,0,1,1,GBR,31:33,32:58
1,76,3,GBR,SUI,1,1,1,0,2,1,SUI,26:36,28:48
1,76,4,GBR,SUI,2,1,0,1,2,2,SUI,22:19,24:37
1,76,5,GBR,SUI,2,2,1,0,3,2,GBR,17:58,20:50
1,76,6,GBR,SUI,3,2,0,0,3,2,SUI,16:05,17:33
1,76,7,GBR,SUI,3,2,0,2,3,4,SUI,12:52,12:23
1,76,8,GBR,SUI,3,4,1,0,4,4,GBR,8:29,7:40
1,76,9,GBR,SUI,4,4,0,1,4,5,SUI,3:03,3:25
1,76,10,GBR,SUI,4,5,1,0,5,5,GBR,0:09,1:12
1,76,11,GBR,SUI,5,5,0,1,5,6,SUI,1:43,2:13
1,77,1,USA,SWE,0,0,0,1,0,1,SWE,34:51,34:47
1,77,2,USA,SWE,0,1,1,0,1,1,USA,30:54,30:52
1,77,3,USA,SWE,1,1,0,1,1,2,SWE,24:54,23:14
1,77,4,USA,SWE,1,2,3,0,4,2,USA,21:40,18:34
1,77,5,USA,SWE,4,2,0,1,4,3,SWE,18:36,13:58
1,77,6,USA,SWE,4,3,1,0,5,3,USA,15:11,11:39
1,77,7,USA,SWE,5,3,1,0,6,3,SWE,10:36,7:25
1,77,8,USA,SWE,6,3,0,2,6,5,SWE,7:46,5:24
1,77,9,USA,SWE,6,5,2,0,8,5,USA,4:55,3:37
1,77,10,USA,SWE,8,5,X,X,8,5,,1:25,1:04
1,78,1,GER,GBR,0,0,0,2,0,2,GBR,33:35,34:45
1,78,2,GER,GBR,0,2,0,0,0,2,GER,31:10,32:16
1,78,3,GER,GBR,0,2,2,0,2,2,GER,26:59,26:39
1,78,4,GER,GBR,2,2,0,2,2,4,GBR,24:32,23:00
1,78,5,GER,GBR,2,4,0,1,2,5,GER,19:21,19:28
1,78,6,GER,GBR,2,5,0,0,2,5,GER,16:42,16:22
1,78,7,GER,GBR,2,5,0,2,2,7,GER,12:38,12:28
1,78,8,GER,GBR,2,7,2,0,4,7,GER,7:46,9:18
1,78,9,GER,GBR,4,7,0,2,4,9,GBR,5:19,5:30
1,79,1,NOR,ITA,0,0,0,0,0,0,NOR,35:26,35:14
1,79,2,NOR,ITA,0,0,1,0,1,0,NOR,33:45,34:03
1,79,3,NOR,ITA,1,0,0,1,1,1,ITA,31:03,30:39
1,79,4,NOR,ITA,1,1,3,0,4,1,NOR,26:27,26:51
1,79,5,NOR,ITA,4,1,0,4,4,5,ITA,20:35,23:06
1,79,6,NOR,ITA,4,5,1,0,5,5,NOR,16:35,17:12
1,79,7,NOR,ITA,5,5,1,0,6,5,ITA,13:09,11:30
1,79,8,NOR,ITA,6,5,0,1,6,6,ITA,8:42,7:30
